0610005C13Rik	0.479119630653266
0610009B22Rik	-0.405818179648241
0610009E02Rik	0.572037793969849
0610009L18Rik	-0.468044218592965
0610010F05Rik	-0.116235207286432
0610010K14Rik	-0.465124832914573
0610012G03Rik	-0.276137899497487
0610025J13Rik	-0.574277783919598
0610030E20Rik	-0.201061257537688
0610039K10Rik	-0.582829707286432
0610040B10Rik	-0.707507967336683
0610040F04Rik	-0.213071199748744
0610040J01Rik	-0.43065072361809
0610043K17Rik	-0.144558816582915
0710001A04Rik	0.0550496369346734
1010001B22Rik	-0.419511925879397
1010001N08Rik	-0.299797909547739
1110002E22Rik	-0.512415940954774
1110002L01Rik	-0.378631820351759
1110002O04Rik	-0.355485110552764
1110004F10Rik	-0.557834023869347
1110006O24Rik	-0.551580944723618
1110008P14Rik	0.240294090452261
1110012L19Rik	-0.299680626884422
1110017D15Rik	-0.38437
1110018N20Rik	-0.727735933417085
1110019D14Rik	-0.549440550251256
1110020A21Rik	-0.236322653266332
1110028F18Rik	-0.486206335427136
1110032A03Rik	-0.677941564070352
1110032F04Rik	0.202783479899497
1110035H17Rik	-0.35207957160804
1110038B12Rik	-0.510204629396985
1110038F14Rik	-0.440953423366834
1110046J04Rik	-0.518985170854271
1110051M20Rik	-0.504624853015075
1110059E24Rik	-0.667302165829146
1110059G10Rik	-0.646635031407035
1110065P20Rik	-0.052027101758794
1190005I06Rik	-0.665983849246231
1190007I07Rik	-0.341092013819095
1200007C13Rik	-0.215723493718593
1300002E11Rik	-0.446098832914573
1300014J16Rik	-0.447187905778894
1500002C15Rik	0.111003513819095
1500002F19Rik	-0.771494762562814
1500004A13Rik	-0.656835400753769
1500009C09Rik	-0.425591442211055
1500009L16Rik	-0.542576658291457
1500011B03Rik	0.0650527977386935
1500012K07Rik	-0.215444800251256
1500015A07Rik	-0.301603236180905
1500026H17Rik	-0.232143996231156
1600002K03Rik	0.0523790615577889
1600012H06Rik	-0.112322179648241
1600014C10Rik	-0.270157
1600014C23Rik	0.456552278894472
1600020E01Rik	-0.321057523869347
1700001C02Rik	-0.499357640703518
1700001C19Rik	-0.285502061557789
1700001G11Rik	-0.127853981155779
1700001L05Rik	0.129486190954774
1700001L19Rik	-0.671478486180905
1700001O22Rik	-0.64118518718593
1700001P01Rik	-0.0428370841708543
1700003E16Rik	-0.717759199748744
1700003G18Rik	-0.395149608040201
1700006F04Rik	-0.365954037688442
1700007K13Rik	-0.771462114321608
1700007L15Rik	-0.555422300251256
1700008J07Rik	-0.590521168341709
1700008O03Rik	-0.543808649497487
1700010I14Rik	-0.662633268844221
1700011D18Rik	-0.181292880653266
1700012C14Rik	-0.498144866834171
1700012D14Rik	-0.0843365427135678
1700013F07Rik	-0.536547155778894
1700015F17Rik	-0.367265734924623
1700016C15Rik	-0.345627951005025
1700016K19Rik	-0.262188327889447
1700016P03Rik	0.29771526758794
1700017B05Rik	-0.123585614321608
1700018L02Rik	-0.0843542701005025
1700019D03Rik	0.275017731155779
1700019L13Rik	-0.277270795226131
1700020D05Rik	-0.0818370979899497
1700020L24Rik	-0.249747100502513
1700021F05Rik	-0.527678287688442
1700022N22Rik	-0.404381978643216
1700023F06Rik	-0.38247690201005
1700023H06Rik	0.230831375628141
1700025G04Rik	-0.190893567839196
1700028E10Rik	-0.186823358040201
1700028I16Rik	-0.360998281407035
1700028J19Rik	-0.246184694723618
1700028K03Rik	-0.0391093216080402
1700028N14Rik	0.535633763819095
